N°;Name;Smiles;logBB;Ref
9714;;OC(CCCCO/N=C(C2=CC(C(F)(F)F)=CC=C2)/C1=CN=CC=C1)=O;-1.0;
9715;;c1(c2c(cc(F)cc2)on1)C1CCN(CCc2c(n3c(CCCC3)nc2C)=O)CC1;-0.4;
9717;;OC(C3C(CC4C=C)CCC4C3)C2=C1C=C(C=CC1=NC=C2)OC;0.1;
9718;;OC(C3CCC(C=C(F)C=C4)=C4O3)CNCC(O)C(CC2)OC1=C2C=C(F)C=C1;0.57;
9720;;C13=CC=CC4=C1C2=C(C=C4)C=CC=C2C=C3;0.23;
9721;;CC1=CC=NC(N(C4=C3C=CC=N4)C2CC2)=C1NC3=O;0.0;
9722;;CN1CCCC1C2=CC=CN=C2;0.236;
9723;;O=C(C3=CC(NCCCC4)=C4C=C3)CCC(CC2)CCN2CC1=CC=CC=C1;1.14;
9724;;CCCCCCCCC ;0.52;
9727;;C[N+]6(CCCC6)C4C[C@@]3(C)[C@]2(C)CC[C@@]1(C)C[C@H](OC(C)=O)[C@@H](N5CCCCC5)C[C@@](C)1[C@](C)2CC[C@@](C)3[C@H]4OC(C)=O;-9.82;
9728;;CC1=CC=C(C)C=C1;0.38;
9729;;[C@]1([C@@H]2CCCN2)=CC=CN=C1;0.32;
9730;;CSC4=CC2=C(C=C4)SC1=CC=CC=C1N2CCC3CCCNC3;0.75;
9732;;CCCCCCCC ;0.689;
9734;;O=S(CC3=C(C)C(OC)=C(C)C=N3)C(N2)=NC1=C2C=C(OC)C=C1;-0.82;
9737;;NC2=C(CCO3)C3=C(C=C2Cl)C(NC1CCN(CCCOC)CC1)=O;-0.1;
9738;;ClC4=CC1=C(C=C4)OC3=C(C=CC=C3)C2C1CNC2;0.39;
9739;;OC12C4=C(C=CC=C4)OC3=C(C=CC=C3C)C1CNCC2;0.52;
9740;;C=CCC(N)C(C=CC=C3)=C3C1=NOC2=C1C=CC=C2;0.0;
9741;;CN1CC3C(C2=C(OC4=C3C=CC=C4)C=CC(Cl)=C2)C1;1.03;
9742;;OC3N=C(C2=CC(Cl)=CC=C2NC3=O)C1=CC=CC=C1;0.61;
9743;;c1(c(cccc1)C)C;0.41;
9744;;C[C@](NC)([H])CC1CCCCC1;1.08;
9745;;C[N+]6(CCCC6)C4C[C@@]3(C)[C@]2(C)CC[C@@]1(C)C[C@H](OC(C)=O)[C@@H]([N@@+]5(C)CCCCC5)C[C@@](C)1[C@](C)2CC[C@@](C)3[C@H]4OC(C)=O;-24.5;
9746;;O=c(c1c([nH]2)=NCN1C)n(C)c2=O;0.06;
9748;;CC2C3CC1=C(C(CCN3CC=C(C)C)2C)C=C(C=C1)O;0.544;
9750;;CC(OCCCCC)=O;0.4;
9751;;C12=NN=NN1CCCCC2;-0.03;
9753;;N1(C2(C3=CC=CC=C3)CCCCC2)CCCCC1;0.44;
9754;;O=C(NC(C(C2=CC=CC=C2)1CC)=O)NC1=O;-0.12;
9756;;N1(N(c2ccccc2)C(=O)C(C1=O)CCCC)c1ccccc1;-0.52;
9757;;[O-]/[N+](C(C)(C)C)=C/C1=CC=CC=C1;0.05;
9758;;O=C1NC(C(C2=CC=CC=C2)(C3=CC=CC=C3)N1)=O;-0.1;
9759;;CNC(OC3=CC=C2N(C1N(CCC(C2=C3)1C)C)C)=O;0.079;
9760;;CC([NH]CC(COC1=CC=CC2=C1C=C[NH]2)O)C;-0.135;
9761;;CC(O[C@H]4C(N5CC[N+](C)(C)CC5)C[C@@]3(C)[C@]2(C)CC[C@@]1(C)C[C@H](OC(C)=O)[C@@H](N6CC[N+](C)(C)CC6)C[C@@](C)1[C@](C)2CC[C@]34C)=O;-25.32;
9762;;CCC(N(C(C2=CC1=CC=CC=C1C(C3=C(Cl)C=CC=C3)=N2)=O)C)C;0.48;
9763;;CC(NC1=CC=C(OC[C@@H](O)CNC(C)C)C=C1)=O;-0.55;
9765;;CCN(CCOC(C1=CC=C(C=C1)N)=O)CC;0.05;
9766;;N1(c2c(Sc3c1cccc3)cccc2)CCCN(C)C;1.23;
9767;;CCCOC(C1=CC=C(N)C=C1)=O;0.55;
9769;;OCC#C;-0.23;
9771;;CC(C1=CC=CC(C(C)C)=C1O)C;0.697;
9772;;CC(OCCC)=O;0.12;
9773;;NCC(CC(O)=O)C1=CC=C(Cl)C=C1;-1.52;
9774;;O=C(C3=CC(C=C(NS(=O)(C)=O)C=C4)=C4N3)N(CC2)CCN2C1=NC=CC=C1NC(C)C;-1.52;
9775;;O=C(NCC)C(C1=CC=CC=C1)C(N)=O;-0.19;
9776;;O=C(CC1(CCCCC1)CN)O;-0.19;
9777;;O=C(O)C4=CN1C(C)COC2=C1C(C4=O)=CC(F)=C2N3CCN(CC3)C;-0.76;
9778;;O[C@@H]2[C@H]4[C@]15C3=C(C=CC(OC6[C@@H]([C@H]([C@@H]([C@@H]([C@](O)=O)O6)O)O)O)=C3O4)C[C@@H](N(CC5)C)[C@@]([H])1C=C2;-2.15;
9779;;OC4=C1O[C@@H]3[C@]25C1=C(C=C4)C[C@@H](N(CC5)C)[C@@]([H])2C=C[C@@H]3OC6[C@@H]([C@H]([C@@H]([C@@H]([C@@](O)=O)O6)O)O)O;-2.09;
9780;;CN1N=NN=C1SCC2=C(C(O)=O)N3C(C(NC(C(C4=CC=C(O)C=C4)C(O)=O)=O)(OC)C3=O)OC2;-2.52;
9781;;OC1C(O)CC2=C(OCC(CNC(C)(C)C)O)C=CC=C2C1;-0.95;
9782;;O=C(O)C1=CN(CC)C(C=C(N2CCNCC2)C(F)=C3)=C3C1=O;-1.15;
9783;;CC(C)NCC(O)COC1=CC=CC=C1OCC=C;0.02;
9784;;COC1=C2O[C@@H]3[C@]45C2C(C=C1)C[C@@H](N(CC5)C)[C@]4([H])C=CC3=O;0.57;
9785;;OC(C1=C2[C@@]34[C@H]5O1)=CC=C2C[C@@H](N(CC4)C)[C@]3(O)CCC5=O;0.35;
9788;;O=S(NC1=CC=CC=N1)(C2=CC=C(/N=N/C3=CC(C(O)=O)=C(O)C=C3)C=C2)=O;-2.69;
9789;;CC1(C)O[C@@H]2CO[C@@](COS(N)(=O)=O)(OC3(C)C)[C@@H](O3)[C@@H]2O1;-0.07;
9790;;O[C@]1([C@H](CCCC1)CN(C)C)C2=CC(OC)=CC=C2;0.72;
9791;;OCCOCN1C=NC2=C1N=C(N)NC2=O;-0.84;
9792;;CC1OC(OC2C(CC(OC3C(CC(OC3C)OC4CCC5(C(C4)CCC6C5CC(C7(C(C8=CC(OC8)=O)CCC67O)C)O)C)O)OC2C)O)CC(C1O)O;-1.23;
9793;;COc1c2c(C(c3c(C2=O)c(O)c4c(CC(CC4OC5CC(C(C(O5)C)O)N)(C(CO)=O)O)c3O)=O)ccc1;-0.83;
9794;;NC(c1nn(C2OC(C(C2O)O)CO)cn1)=O;-0.67;
9796;;CCC1(CC2CN(C1)CCc(c(C(C(OC)=O)(c3c(OC)cc(N(C4C(C(C5(C=CCN6CCC74C56)CC)OC(C)=O)(C(OC)=O)O)C=O)c7c3)C2)[nH]8)c9c8cccc9)O;-1.03;
9797;;OCC4COC3=C(C=CC=C3O4)N1CCN(CCNC(C2=CC=C(F)C=C2)=O)CC1;-0.447;
9798;;CC(C)(NCC(COC1=C(C#N)C=CC=C1)O)C;0.38;
9799;;C(=O)(N)N ;-0.14;
9800;;CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C ;-0.69;
9801;;CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C ;-0.49;
9802;;CCCCN1CC2CC3=CC(OC)=C(OC)C=C3C2C1;0.31;
9804;;CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O ;0.32;
9805;;CC1=NC=C(C=C1)CC2=CN=C(NC2=O)NCCSCC3=CC=C(O3)C(C)(C)N ;-1.06;
9806;;CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)[O-])S4)OC)SC2)C(=O)[O-];-1.89;
9807;;CC1=C(C(NC(C(O)CN2CC3CCCCC3CC2C(NC(C)(C)C)=O)CSC4=CC=CC=C4)=O)C=CC=C1O;-0.93;
9808;;C=COCCCCOC=C ;0.12;
9817;;N(C(N)=N)c1scc(n1)c1nc([nH]c1)C;-0.04;
9818;;O(\C=C\F)\C=C\F;0.13;
9820;;O=C1C(CC4=C(C)N=CC4)CCC3=C1c2ccccc2N3C;0.28;
9822;;C=1C([C@H]([C@H](CC1Nc1ccc(cc1)[Cl])C)C(=O)OC)=O;0.0;
9823;;[C@H]1([C@H](NCCC1)c1ccccc1)NCc1c(ccc(c1)OC(F)(F)F)OC;1.11;
9824;;c12ccccc1Cc1ccccc1N1C2CN=C1N;-0.16;
9825;;c1(c(nc(c(c1c1ccc(cc1)F)COC)C(C)C)C(C)C)\C=C\[C@H](C[C@H](CC(=O)O)O)O;-1.3;
9826;;[nH]2c1c(c(OC[C@H](CNC(CF)C)O)ccc1)c1c2cccc1;0.58;
9827;;C[C@@H](c2ccccc2)Nc1nccc(C3=C(c5cccc(C(F)(F)F)c5)N=C(C4CCNCC4)N3C)c1;0.01;
9828;;C2(c1c(cc(C#N)cc1)CO2)(c1ccc(cc1)F)CCCN(C)C;0.99;
9829;;N1(c3c(CCc2c1cccc2)cccc3)CC(CN(C)C)C;0.99;
9830;;c1(cc(C(=O)NCCN(CC)CC)c(cc1N)OC)[Cl];0.9;
9831;;c12c(C(C(C(O)=O)=CN1CC)=O)cc(F)c(c2)N1CCN(C)CC1;-0.16;
9832;;c12c(C(C(C(O)=O)=CN1CCF)=O)cc(F)c(c2F)N1CCN(C)CC1;-0.43;
9833;;c12c(C(C(C(O)=O)=CN1C1CC1)=O)c(c(F)c(c2F)N1C[C@H](N[C@H](C1)C)C)N;0.41;
9834;;[C@@]34([C@@]2([C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@@](O)(C[C@@]3([C@](C(CO)=O)(O)CC4)C)[H])[H])[H])[H];-0.22;
9835;;[C@@]14([C@](C(=C2C(c3c(ccc(c3C[C@]2(C1)[H])N(C)C)O)=O)O)(C(C(C(N)=O)=C([C@@H]4[N@@](C)C)O)=O)O)[H];-0.52;
9837;;c1c(c3c(cc1)C(=O)c1c(c(O)c2c(c1O)C(O)C(O)(CC)CC2OC1CC(C(C(O1)C)O)N1CCOCC1)C3=O)O;0.56;
9838;;c12c3c(ccc1CC4[C@]1([C@@]2([C@@H](C(CC1)(O)[H])O3)CCN4)O)OC;-0.6;
9839;;C(O)(=O)[C@@H]1C(C)(C)SSC([C@H](C(=O)NCC(=O)NC(C(=O)N1)Cc1ccccc1)NC(=O)C(Cc1ccc(cc1)O)N)(C)C;-0.3;
9840;;C(/C(C(C)=C)=O)(=C/C(O)=O)OC;-0.79;
9841;;[C@]12(C(C[C@]([C@@]1([C@]2(C(O)=O)F)[H])(C(O)=O)N)=O)[H];-0.41;
9842;;c12c(ncnc1cc(c(c2)OCCCN1CCOCC1)OC)Nc1cc([Cl])c(cc1)F;-0.5;
9843;;O=C(Cc4ccc(OCc5ccccc5)cc4)Nc1ccc(C=CN2CCN3CCCC3)c2c1;-0.59;
9844;;O=C(Cc4ccc(OCc5ccccc5)cc4)Nc1ccc(C=NN2CCN3CCCC3)c2c1;-0.2;
9845;;C2CC(c1ccccc1)(c1ccccc1)CCN2C(C)(C)C;0.66;
9846;;N1([C@](C(N)=O)(CC)[H])C(CCC1)=O;-0.04;
9847;;c1ccc2NC3C=4N(CCC3c2c1)C(c1c([N+]4C)cccc1)=O;0.11;
9848;;[C@H]1([C@H](C1)c1ccc(cc1)F)N;0.81;
9849;;c1ccc2[nH]c3c(c2c1)ccnc3;0.48;
9850;;CCCCCCCCCCCCCCCCCCOCC(COP(OCC[N+](C)(C)C)(=O)O)OC;-0.7;
9851;;C(CCCCCOP(OCC[N+](C)(C)C)(=O)O)CCCCCCCCCC;-1.14;
9852;;c1c(ccc(c1)C(N(c1ccccn1)CCN1CCN(CC1)c1c(cccc1)OC)=O)F;0.09;
9853;;c1cc(c2c(c1)C(NC=C2c1ccc(cc1)CN(C)C)=O)O;-0.09;
9854;;c1([n+](cccc1)C)\C=N\O;-0.17;
9856;;c12c(cc(cc1NC(=CC2=O)C(=O)O)[Cl])[Cl];-13.27;
9858;;C(Cc1c(C)[n+](C)cs1)OC(C2=CC(c1c(cc(cc1N2)[Cl])[Cl])=O)=O;-0.78;
9859;;C1(C(=O)OCC)(CCN(CC1)C)c1ccccc1;0.85;
9860;;c3cc2ncnc(Nc1ccc(c(c1)[Cl])OCc1cccc(c1)F)c2cc3c1oc(cc1)CNCCS(=O)(=O)C;-0.03;
9861;;Nc1nc(NC4CC4)c3c(N(C=N3)[C@@H]2C[C@@H](CO)C=C2)n1;-0.22;
9862;;[C@@]123c4c(C[C@H]([C@]1(CCCC2)[H])[N@](C)CC3)ccc(c4)OC;0.22;
9863;;c1c(ccc(c1)CCN1CCN(C(C1)=O)C1Cc2c(CC1)cc(cc2)CN(CC)CC)F;0.48;
9864;;N1(CCC(C1)N(C)C(=O)c1ccc(cc1)c1ccc(cc1)CC)C(N1CCC(C1)N1CCCCC1)=O;0.81;
9865;;c1(ccc2c(c1)C(=CC(O2)=O)NC1CCN(CC1)C\C=C\c1ccccc1)[Cl];0.13;
9866;;c1(ccc2c(c1)C(=CC(O2)=O)NC1CCN(CC1)Cc1ccc2c(c1)CCO2)[Cl];-0.14;
9867;;c1(ccc2c(c1)c(n[nH]2)NC1CCN(CC1)Cc1ccc2c(c1)OCO2)[Cl];0.83;
9868;;c1(ccc2c(c1)c(n[nH]2)NC1CCN(CC1)Cc1ccc2c(c1)OCO2)OC;0.57;
9869;;C1(CCCC1)(C(=O)O)N;-0.43;
9870;;c1ccc2c(c1[Cl])C(NC(=N2)N)C;-0.7;
9871;;c1ccc2c(c1[Cl])C(NC(=N2)NCC(F)F)C;0.6;
9872;;c1cc(c2c(n1)sc1c2N=CN(C1=O)c1ccc(cc1)CC)N(C)CCc1ccccn1;-0.8;
9873;;c1cc(c2c(n1)sc1c2N=CN(C1=O)c1ccc(cc1)CC)N(C)C;-0.47;
9874;;c1cc(c2c(n1)sc1c2N=CN(C1=O)N1CCCCCC1)N(C)C;0.43;
9875;;C=12[C@]([C@@H](OC(=O)[C@H](CC)C)C[C@@H](C1)C)([C@](CC[C@]1(OC(=O)C[C@@H](C1)O)[H])([H])[C@H](C=C2)C)[H];0.85;
9876;;c1(c(ccc(c1)C(C(=O)O)C)c1ccccc1)F;-1.68;
9877;;N24C(c1nc3ccccc3cc1C2)=CC1=C(C4=O)COC([C@]1(O)CC)=O;-0.29;
9878;;O1C([C@@](C2=C(C1)C(N1C(=C2)c2c(C1)cc1c(n2)ccc(c1CN(C)C)O)=O)(CC)O)=O;-0.42;
9879;;O1CC(=C(C1=O)c1ccccc1)c1ccc(cc1)S(=O)(=O)C;-0.1;
9880;;CC(C)(C)c3oc(CSc2cnc(NC(=O)C1CCNCC1)s2)nc3;-0.01;
9881;;COC1=C2O[C@@H]3[C@]45C2=C(C=C1)C[C@@H](N(CC5)C)[C@]4([H])CC[C@@H]3O;0.55;
9882;;O=C1C=C[C@]2(C)[C@@]3([H])C(O)C[C@]4(C)[C@](C(CO)=O)(O)CC[C@@]4([H])[C@]3([H])CCC2=C1;-0.18;
9883;;O=C1C=C[C@]2(C)[C@@]3(F)[C@@H](O)C[C@]4(C)[C@@](O)(C(CO)=O)[C@H](C)C[C@@]4([H])[C@]3([H])CCC2=C1;-0.15;
9884;;CC(CCC)(COC(N)=O)COC(N)=O;-0.15;
9885;;O=C1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H](C(C)=O)CC[C@@]4([H])[C@]3([H])CCC2=C1;-0.1;
9887;;CN(C)CC1=CC=CC=C1SC2=CC=C(F)C=C2N;0.2;
9888;;ClC1=CC=C(N2CCN(CC3=C4C=CC=CN4N=C3)CC2)C=C1;0.64;
9889;;OC1=CC2=C(C=C1)CCC3C2OCCN3CCC;0.26;
9890;;S=C(NC1=CC=CC=C1)NCCCC;0.03;
9891;;N#CCCNCCC1=CC=CC=C1;0.42;
9892;;Clc1cc2c(Oc3c(N=C2N4CCNCC4)cccc3)cc1;0.6;
9893;;COc1ccc(CCN(CC5)CCC5NC3=Nc2c(N3Cc4ccc(F)cc4)cccc2)cc1;1.1;
9894;;CCC12CCN(C(C2(C)C)Cc3c1cc(O)cc3)CC4(CC4)O;0.6;
9895;;CN1CCN(C2=Nc3c(Nc4c2cccc4)ccc(Cl)c3)CC1;0.7;
9896;;COc1c(OC)c(OC)c3c(CCC(C2=CC(C(OC)=CC=C23)=O)NC(C)=O)c1;-0.8;
9897;;O[C@@H]1C[C@@]([C@@H](C(CO)=O)CC2)(C)[C@@H]2[C@H](CC3)[C@H]1[C@]4(C)C3=CC(CC4)=O;-0.5;
9898;;COc1ccc(C2Sc3c(N(C(C2OC(C)=O)=O)CCN(C)C)cccc3)cc1;0.3;
9899;;OCCN(c(nc1N2CCCCC2)nc3c1nc(N(CCO)CCO)nc3N4CCCCC4)CCO;0.0;
9900;;CN(CC/C=C1c2c(COc3c\1cccc3)cccc2)C;1.0;
9901;;O=C1C(N2C(C3N1CCC3)(O)OC(C)(NC(C(C4)CN(C)C5C4C6=CC=CC7C6=C(C=CN7)C5)=O)C2=O)CC8=CC=CC=C8;-1.1;
9902;;CCC1(CC(NC1=O)=O)C;-0.3;
9903;;COc1c(C(NCCc2ccc(S(=O)(NC(NC3CCCCC3)=O)=O)cc2)=O)cc(Cl)cc1;-0.9;
9904;;CN1CCN(C2=Nc3c(Oc4c2cc(Cl)cc4)cccc3)CC1;0.8;
9905;;CNCCCC12CCC(c3c2cccc3)c4c1cccc4;1.3;
9906;;ClCCN(CCCl)C1=CC=C(CC(C(O)=O)N)C=C1;-0.5;
9907;;CCC(C(c1ccccc1)(c2ccccc2)CC(N(C)C)C)=O;0.9;
9908;;C[C@H](C(O)=O)C1=CC2=C(C=C1)C=C(OC)C=C2;0.1;
9909;;OCCN(CC1)CCN1CCCN2c3cc(Cl)ccc3Sc4ccccc42;0.7;
9910;;N[C@H](CC1=CC=CC=C1)C(ON2[C@@H](CCC2)C(O)=O)=O;-0.8;
9912;;COC1=C(OC)C=C(C(N)=NC(N2CCN(C(C3=CC=CO3)=O)CC2)=N4)C4=C1;-0.9;
9913;;CCCN(CCC)S(c1ccc(C(O)=O)cc1)(=O)=O;-0.4;
9914;;OC1=CC(O)=C(C(C(O)C(C2=CC=C(O)C(O)=C2)C3)=O)C3=C1;-1.7;
9915;;OCCOCCN1CCN(C2=Nc3c(Sc4c2cccc4)cccc3)CC1;0.7;
9916;;CC(C(C(NC(Cc1ccccc1)CC(C(NC(OCc2scnc2)=O)Cc3ccccc3)O)=O)NC(N(Cc4nc(C(C)C)sc4)C)=O)C;-0.7;
9918;;CC12CCC3C(C1CCC2O)CCC4=CC(CCC34C)=O;0.0;
9919;;CC1=CC=C(S(=O)(NC(NCCCC)=O)=O)C=C1;-0.7;
9920;;Clc1cccc(N2CCN(CCCN4N=c3ccccn3C4=O)CC2)c1;0.3;
9921;;OC(C1=CC=CC=C1O2)=C(C2=O)C(CC(C)=O)C3=CC=CC=C3;0.0;
9922;;FC(C=C1)=CC=C1CN2C3=CC=CC=C3N=C2N4CCC(N5N=CC(C)=C5)CC4;0.32;
9923;;FC(C=C1)=CC=C1CN2C3=CC=CC=C3N=C2[C@@H]4CCCN(C)C4;0.43;
9924;;FC(C=C1)=CC=C1CN2C3=CC=CC=C3N=C2[C@@H]4CCCNC4;0.39;
9925;;CC(C=C1)=CC=C1CN2C3=CC=CC=C3N=C2[C@@H]4OCCNC4;0.36;
9926;;FC(C=C1)=CC=C1CN2C3=CC=CC=C3N=C2[C@@H]4OCCNC4;0.77;
9927;;FC(C=C1)=CC=C1CN2C3=CC=CC=C3N=C2[C@@H]4SCCNC4;0.89;
9928;;CC1=C[C@@H](C2=C(C=C(CCCCC)C=C2O)OC3(C)C)[C@H]3CC1;0.0;
9929;;CCOC1=CC=C(C(C2=C(C=CC=C3)C3=CC=C2)=O)C4=CC=CC=C41;-1.39;
9930;;O=S(C1=CC=CS1)(N(C2=CC=C(N(CC3CCCCC3)C(CC4=NC=C(OCC)C=C4)=N5)C5=C2)C)=O;-1.15;
9931;;CC1CCN(C(C2=CC=C(N(CC=C)C3=C4CN(CC5CC5)CC3)C4=C2)=O)CC1;-0.13;
9932;;CC1CCN(C(C2=CC=C(N(S(=O)(CC)=O)C3=C4CN(C5CCOCC5)CC3)C4=C2)=O)CC1;-1.15;
9933;;COC(=O)C1C(C)CC(=CC1=O)NC2=CC(=CC=C2)[N+]([O-])=O;-1.0;
9934;;COC(=O)C1C(C)CC(=CC1=O)NC2=CC(=CC=C2)OC(F)(F)F;-0.17;
9935;;CC(C)(C1=NC(C(F)(F)F)=CC(N3CCN(CC3)CCCSC2=NC=CC(N2)=O)=N1)C;0.3;
9936;;COC5=C(C=C(C(C)C)C=C5)CNC2C1CCN(C2C(C4=CC=CC=C4)C3=CC=CC=C3)CC1;0.48;
9937;;FC(OC3=C(C=C(C=C3)OC(F)(F)F)CNC1CCCNC1C2=CC=CC=C2)F;0.88;
9938;;CC(OC3=C(C=C(C=C3)OC(F)(F)F)CNC1CCCNC1C2=CC=CC=C2)C;0.41;
9939;;COC3=C(C=C(S(C)(=O)=O)C=C3)CNC1CCCNC1C2=CC=CC=C2;-0.15;
9940;;COC6=C(C=C5N(S(C)(=O)=O)CCC5=C6)CNC2C1CCN(C2C(C4=CC=CC=C4)C3=CC=CC=C3)C1;-1.0;
9941;;COC4=C(C=C3N(S(C)(=O)=O)C(CC3=C4)C)CNC1CCCNC1C2=CC=CC=C2;-0.42;
9942;;COC3=C(C=C(C4=NC=CS4)C=C3)CNC1CCCNC1C2=CC=CC=C2;0.36;
9943;;COC3=C(C=C(N4CCCC4=O)C=C3)CNC1CCCNC1C2=CC=CC=C2;-0.22;
9944;;COC4=C(C=C3N=C(SC3=C4)C)CNC1CCCNC1C2=CC=CC=C2;0.48;
9945;;COC3=C(C=C(N(S(C)(=O)=O)C4=NC(C)=C(S4)C)C=C3)CNC1CCCNC1C2=CC=CC=C2;-0.37;
9946;;COC4=C(C=C3N=C(OC3=C4)C)CNC1CCCNC1C2=CC=CC=C2;0.49;
9947;;COC5=C(C=C(C(C)(C)C)C=C5)CNC2C1CCN(C2C(C4=CC=CC=C4)C3=CC=CC=C3)CC1;0.46;
9948;;COC3=C(C=C(N4N=C(C=C4C)C)C=C3)CNC1CCCNC1C2=CC=CC=C2;0.11;
9949;;COC4=C(C=C3N=C(C(C)(C)C)SC3=C4)CNC1CCCNC1C2=CC=CC=C2;0.85;
9950;;CC(OC4=C(C=C3N=C(SC3=C4)C)CNC1CCCNC1C2=CC=CC=C2)C;0.32;
9951;;COC4=C(C=C3N=C(C5=CC=CC=C5)SC3=C4)CNC1CCCNC1C2=CC=CC=C2;1.26;
9952;;COC4=C(C=C3N=C(C5CC5)SC3=C4)CNC1CCCNC1C2=CC=CC=C2;0.62;
9953;;COC5=C(C=C(C(C)(O)C)C=C5)CNC2C1CCN(C2C(C4=CC=CC=C4)C3=CC=CC=C3)CC1;-0.89;
9954;;COC5=C(C=CC=C5)CNC2C1CCN(C2C(C4=CC=CC=C4)C3=CC=CC=C3)CC1;0.37;
9955;;COC3=C(C=CC=C3)CNC1CCCNC1C2=CC=CC=C2;0.87;
9956;;COC3=C(C=C(C(C)(C)C)C=C3)CNC1CCCNC1C2=CC=CC=C2;0.98;
9957;;COC3=C(C=C(C(C)C)C=C3)CNC1CCCNC1C2=CC=CC=C2;0.92;
9958;;CC(C)(C1=CC(CNC2CCCNC2C3=CC=CC=C3)=C(C=C1)OC(F)(F)F)C;0.96;
9959;;CN(CCCN1C3=C(C=CC=C3)SC2=C1C=C(C(F)(F)F)C=C2)C;1.44;
9960;;ClC1=CC(NC2=NCCN2)=C(C=C1)Cl;0.38;
9961;;CC2=C(C=CC(Cl)=C2)NC1=NCCN1;-0.87;
9962;;CC2=CC(Cl)=C(C=C2)NC1=NCCN1;-0.65;
9963;;CC2=CC(C)=C(C=C2)NC1=NCCN1;-1.3;
9964;;C1(NC2=CC=CC=C2)=NCCN1;-1.89;
9965;;CC2=C(C=CC=C2)NC1=NCCN1;-1.39;
9966;;ClC2=CC(Cl)=C(C(Cl)=C2)NC1=NCCN1;0.47;
9967;;BrC2=CC(Br)=C(C(Br)=C2)NC1=NCCN1;0.58;
9968;;BrC2=C(C(Br)=CC=C2)NC1=NCCN1;0.33;
9969;;ClC2=C(C(Cl)=CC(Br)=C2)NC1=NCCN1;0.41;
9970;;FC2=C(C(F)=CC=C2)NC1=NCCN1;-0.2;
9971;;OCCCOC1=CC(CN2CCCCC2)=CC=C1;-0.02;
9974;;CC(C1=CC=C(O)C=C1)(C2=CC=C(C=C2)O)C;-0.12;
9977;;O=C1NC(CN1/N=C\C2=CC=C(O2)[N+]([O-])=O)=O;-2.09;
9978;;N13[C@](c2cc(OC)c(cc2CC1)OC)(Cc1c(C3)c(c(cc1)OC)OC)[H];-0.07;
9979;;c1c(ccc(c1OC)OCCN1CCCC1)N1C(c2c(N=C1)cc(s2)c1ccc(cc1)[Cl])=O;0.78;
9980;;C2(c1cc(ccc1)[N+](=O)[O-])C(=C(NC(=C2C(OC(C)C)=O)C)C)C(OCCOC)=O;0.08;
;;;;
;;;;
;;;;
;References;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
